# feature,genomic_accession,start,end,strand,product_accession,name,symbol,locus_tag,feature_interval_length,product_length
CDS,CT971583.1,1439869,1441380,+,CAK23987.1,Glucose-6-phosphate 1-dehydrogenase,zwf,SynWH7803_1561,1512,503
CDS,CT971583.1,1441433,1442716,+,CAK23988.1,Putative glucose 6-phosphate dehydrogenase effector OpcA,,SynWH7803_1562,1284,427
CDS,CT971583.1,1442762,1444159,+,CAK23989.1,"Cobyrinic acid a,c-diamide synthase",cobB,SynWH7803_1563,1398,465
CDS,CT971583.1,1444156,1444458,+,CAK23990.1,Acylphosphatase,,SynWH7803_1564,303,100
CDS,CT971583.1,1444540,1445133,+,CAK23991.1,Phosphoglycerate mutase family protein,,SynWH7803_1565,594,197
CDS,CT971583.1,1445133,1445819,+,CAK23992.1,Uncharacterized conserved membrane protein,,SynWH7803_1566,687,228
CDS,CT971583.1,1445806,1447278,-,CAK23993.1,Predicted DNA helicase,,SynWH7803_1567,1473,490
CDS,CT971583.1,1447275,1447781,-,CAK23994.1,Conserved hypothetical protein,,SynWH7803_1568,507,168
CDS,CT971583.1,1447784,1448722,-,CAK23995.1,Geranylgeranyl pyrophosphate synthase,crtE,SynWH7803_1569,939,312
CDS,CT971583.1,1448776,1449657,-,CAK23996.1,FolD bifunctional protein (PPDC) (Methylenetetrahydrofolate dehydrogenase / Methenyltetrahydrofolate cyclohydrolase),folD,SynWH7803_1570,882,293
CDS,CT971583.1,1449798,1451834,+,CAK23997.1,Predicted membrane-associated HD superfamily hydrolase,,SynWH7803_1571,2037,678
CDS,CT971583.1,1451831,1452424,-,CAK23998.1,Ribosomal large subunit pseudouridine synthase A,RluA,SynWH7803_1572,594,197
CDS,CT971583.1,1452486,1452887,-,CAK23999.1,Uncharacterized conserved membrane protein,,SynWH7803_1573,402,133
CDS,CT971583.1,1452936,1453268,-,CAK24000.1,Conserved hypothetical protein,,SynWH7803_1574,333,110
CDS,CT971583.1,1453246,1453797,-,CAK24001.1,Uncharacterized conserved secreted protein,,SynWH7803_1575,552,183
CDS,CT971583.1,1453865,1454164,-,CAK24002.1,Conserved hypothetical protein,,SynWH7803_1576,300,99
CDS,CT971583.1,1454292,1454558,-,CAK24003.1,Conserved hypothetical protein,,SynWH7803_1577,267,88
CDS,CT971583.1,1454644,1455105,+,CAK24004.1,Conserved hypothetical protein,,SynWH7803_1578,462,153
CDS,CT971583.1,1455174,1455380,+,CAK24005.1,Conserved hypothetical protein,,SynWH7803_1579,207,68
CDS,CT971583.1,1455394,1455675,-,CAK24006.1,Ferredoxin,petF,SynWH7803_1580,282,93
CDS,CT971583.1,1455759,1455920,-,CAK24007.1,Conserved hypothetical protein,,SynWH7803_1581,162,53
CDS,CT971583.1,1456011,1456256,-,CAK24008.1,Conserved hypothetical protein,,SynWH7803_1582,246,81
CDS,CT971583.1,1456332,1456805,+,CAK24009.1,Uncharacterized conserved secreted protein,,SynWH7803_1583,474,157
CDS,CT971583.1,1456822,1457211,+,CAK24010.1,Uncharacterized conserved secreted protein,,SynWH7803_1584,390,129
CDS,CT971583.1,1457201,1458058,-,CAK24011.1,"ABC-type sugar transport system, permease component",,SynWH7803_1585,858,285
CDS,CT971583.1,1458063,1459685,-,CAK24012.1,2-isopropylmalate synthase,leuA,SynWH7803_1586,1623,540
CDS,CT971583.1,1459810,1461381,+,CAK24013.1,Conserved hypothetical protein,,SynWH7803_1587,1572,523
CDS,CT971583.1,1461348,1462589,-,CAK24014.1,Lycopene beta cyclase,crtL,SynWH7803_1588,1242,413
CDS,CT971583.1,1462604,1465240,-,CAK24015.1,DNA gyrase subunit A,gyrA,SynWH7803_1589,2637,878
CDS,CT971583.1,1465389,1465943,+,CAK24016.1,Conserved hypothetical protein,,SynWH7803_1590,555,184
CDS,CT971583.1,1466002,1467165,+,CAK24017.1,IMP dehydrogenase/GMP reductase,guaB,SynWH7803_1591,1164,387
CDS,CT971583.1,1467385,1467708,+,CAK24018.1,Thioredoxin,trxA,SynWH7803_1592,324,107
CDS,CT971583.1,1467717,1468361,+,CAK24019.1,Imidazole glycerol phosphate synthase subunit HisH,hisH,SynWH7803_1593,645,214
CDS,CT971583.1,1468358,1468978,+,CAK24020.1,N6-adenine-specific methylase,,SynWH7803_1594,621,206
CDS,CT971583.1,1468911,1469024,-,CAK24021.1,Cytochrome b6-f complex subunit V,petG,SynWH7803_1595,114,37
CDS,CT971583.1,1469072,1469467,+,CAK24022.1,Cytochrome c-553-like,cytM,SynWH7803_1596,396,131
CDS,CT971583.1,1469518,1470207,+,CAK24023.1,tRNA/rRNA methyltransferase,,SynWH7803_1597,690,229
CDS,CT971583.1,1470232,1471377,+,CAK24024.1,Beta-lactamase family protein,,SynWH7803_1598,1146,381
CDS,CT971583.1,1471374,1472765,+,CAK24025.1,Uncharacterized conserved secreted protein,,SynWH7803_1599,1392,463
CDS,CT971583.1,1472762,1473850,+,CAK24026.1,Protoporphyrin IX Mg-chelatase subunit ChlI,chlI,SynWH7803_1600,1089,362
CDS,CT971583.1,1473872,1474336,+,CAK24027.1,Crossover junction endodeoxyribonuclease RuvC (Holliday juction resolvase ruvC),ruvC,SynWH7803_1601,465,154
CDS,CT971583.1,1474343,1474936,+,CAK24028.1,Conserved hypothetical protein,,SynWH7803_1602,594,197
CDS,CT971583.1,1474984,1475142,+,CAK24029.1,Hypothetical protein,,SynWH7803_1603,159,52
CDS,CT971583.1,1475198,1475671,+,CAK24030.1,Uncharacterized conserved secreted protein,,SynWH7803_1604,474,157
CDS,CT971583.1,1475679,1476140,+,CAK24031.1,"SufE-like protein, probably involved in Fe-S center assembly",,SynWH7803_1605,462,153
CDS,CT971583.1,1476176,1477492,+,CAK24032.1,Homoserine dehydrogenase,thrA,SynWH7803_1606,1317,438
CDS,CT971583.1,1477583,1477825,+,CAK24033.1,Conserved hypothetical protein,,SynWH7803_1607,243,80
CDS,CT971583.1,1477866,1479482,+,CAK24034.1,ABC-type oligopeptide transport system periplasmic component,,SynWH7803_1608,1617,538
CDS,CT971583.1,1479479,1480498,+,CAK24035.1,"Putative ABC transporter, oligopeptides, permease component",,SynWH7803_1609,1020,339
CDS,CT971583.1,1480819,1482387,-,CAK24036.1,Predicted dienelactone hydrolase fused to a uncharacterized N-terminal domain specific to cyanobacteria,,SynWH7803_1610,1569,522
CDS,CT971583.1,1482516,1483709,+,CAK24037.1,Permease of the major facilitator superfamily,,SynWH7803_1611,1194,397
CDS,CT971583.1,1483732,1484352,+,CAK24038.1,Uncharacterized protein involved in quinone biosynthesis,,SynWH7803_1612,621,206
CDS,CT971583.1,1484349,1484618,-,CAK24039.1,Conserved hypothetical membrane protein,,SynWH7803_1613,270,89
CDS,CT971583.1,1484691,1485044,+,CAK24040.1,Uncharacterized secreted protein,,SynWH7803_1614,354,117
CDS,CT971583.1,1485063,1486154,-,CAK24041.1,Predicted GTPase,,SynWH7803_1615,1092,363
CDS,CT971583.1,1486240,1487412,+,CAK24042.1,Membrane-fusion protein,,SynWH7803_1616,1173,390
CDS,CT971583.1,1487437,1490427,+,CAK24043.1,DNA polymerase I,polA,SynWH7803_1617,2991,996
CDS,CT971583.1,1490486,1491985,+,CAK24044.1,Cysteinyl-tRNA synthetase,cysS,SynWH7803_1618,1500,499
CDS,CT971583.1,1491996,1492241,-,CAK24045.1,Conserved hypothetical protein,,SynWH7803_1619,246,81
CDS,CT971583.1,1492329,1492742,+,CAK24046.1,Uncharacterized conserved membrane protein,,SynWH7803_1620,414,137
CDS,CT971583.1,1492763,1494109,-,CAK24047.1,Sodium-dependent transporter of the SNF family,,SynWH7803_1621,1347,448
CDS,CT971583.1,1494209,1495447,+,CAK24048.1,1-deoxy-D-xylulose 5-phosphate reductoisomerase,dxr,SynWH7803_1622,1239,412
CDS,CT971583.1,1495369,1495569,-,CAK24049.1,Hypothetical protein,,SynWH7803_1623,201,66
CDS,CT971583.1,1495552,1495836,+,CAK24050.1,Ferredoxin,,SynWH7803_1624,285,94
CDS,CT971583.1,1496144,1497139,+,CAK24051.1,Fatty acid desaturase,,SynWH7803_1625,996,331
CDS,CT971583.1,1497186,1498352,-,CAK24052.1,Alpha/beta superfamily hydrolase,,SynWH7803_1626,1167,388
CDS,CT971583.1,1498375,1499793,-,CAK24053.1,NAD/NADP transhydrogenase beta subunit,pntB,SynWH7803_1627,1419,472
CDS,CT971583.1,1499793,1500098,-,CAK24054.1,NAD/NADP transhydrogenase subunit alpha part 2,pntAB,SynWH7803_1628,306,101
CDS,CT971583.1,1500098,1501216,-,CAK24055.1,NAD/NADP transhydrogenase subunit alpha part 1,pntAA,SynWH7803_1629,1119,372
CDS,CT971583.1,1501360,1501938,+,CAK24056.1,Conserved hypothetical protein,,SynWH7803_1630,579,192
CDS,CT971583.1,1501993,1502169,-,CAK24057.1,Conserved hypothetical protein,,SynWH7803_1631,177,58
CDS,CT971583.1,1502458,1503708,+,CAK24058.1,DNA or RNA helicases of superfamily II,,SynWH7803_1632,1251,416
CDS,CT971583.1,1503805,1504053,+,CAK24059.1,Conserved hypothetical protein,,SynWH7803_1633,249,82
CDS,CT971583.1,1504181,1505542,+,CAK24060.1,Thioredoxin reductase,trxB,SynWH7803_1634,1362,453
CDS,CT971583.1,1505546,1505815,-,CAK24061.1,Translation initiation factor IF-1,infA,SynWH7803_1635,270,89
CDS,CT971583.1,1506047,1506295,+,CAK24062.1,Conserved hypothetical protein,,SynWH7803_1636,249,82
CDS,CT971583.1,1506394,1506909,+,CAK24063.1,Pseudouridine synthase,,SynWH7803_1637,516,171
CDS,CT971583.1,1506884,1507663,-,CAK24064.1,SAM-dependent methyltransferase,,SynWH7803_1638,780,259
CDS,CT971583.1,1507663,1507878,-,CAK24065.1,Conserved hypothetical protein,,SynWH7803_1639,216,71
CDS,CT971583.1,1507957,1508919,-,CAK24066.1,Nucleoside-diphosphate-sugar epimerase,,SynWH7803_1640,963,320
CDS,CT971583.1,1508974,1509072,-,CAK24067.1,Cytochrome B6-F complex subunit VII,petM,SynWH7803_1641,99,32
CDS,CT971583.1,1509112,1510335,-,CAK24068.1,"N(2),N(2)-dimethylguanosine tRNA methyltransferase",trm1,SynWH7803_1642,1224,407
CDS,CT971583.1,1510400,1511257,+,CAK24069.1,Alpha/beta superfamily hydrolase,mhpC,SynWH7803_1643,858,285
CDS,CT971583.1,1511254,1511784,+,CAK24070.1,Acetolactate synthase small subunit,ilvH,SynWH7803_1644,531,176
CDS,CT971583.1,1511802,1512491,-,CAK24071.1,Peptidyl-prolyl cis-trans isomerase,ppiB,SynWH7803_1645,690,229
CDS,CT971583.1,1512499,1513035,-,CAK24072.1,Photosystem I assembly protein Ycf64 homolog,,SynWH7803_1646,537,178
CDS,CT971583.1,1513257,1514312,+,CAK24073.1,Photosystem II D2 protein,psbD,SynWH7803_1647,1056,351
CDS,CT971583.1,1514296,1515684,+,CAK24074.1,Photosystem II CP43 protein,psbC,SynWH7803_1648,1389,462
CDS,CT971583.1,1515757,1515921,-,CAK24075.1,Uncharacterized membrane protein,,SynWH7803_1649,165,54
CDS,CT971583.1,1516002,1516229,+,CAK24076.1,Uncharacterized conserved membrane protein,,SynWH7803_1650,228,75
CDS,CT971583.1,1516842,1517444,+,CAK24077.1,Uncharacterized membrane protein,,SynWH7803_1651,603,200
CDS,CT971583.1,1517456,1518319,+,CAK24078.1,Conserved hypothetical protein,,SynWH7803_1652,864,287
CDS,CT971583.1,1518342,1519079,+,CAK24079.1,Hypothetical protein,,SynWH7803_1653,738,245
CDS,CT971583.1,1519072,1520784,-,CAK24080.1,"Putative mechanosensitive ion channel, MscS family",,SynWH7803_1654,1713,570
CDS,CT971583.1,1520834,1521094,-,CAK24081.1,Uncharacterized secreted protein,,SynWH7803_1655,261,86
CDS,CT971583.1,1521169,1521744,-,CAK24082.1,Maf-like protein (putative inhibitor of septum formation),,SynWH7803_1656,576,191
CDS,CT971583.1,1521793,1522179,+,CAK24083.1,Conserved hypothetical protein,,SynWH7803_1657,387,128
CDS,CT971583.1,1522271,1523755,+,CAK24084.1,Cobyric acid synthase,cobQ,SynWH7803_1658,1485,494
CDS,CT971583.1,1523764,1524015,+,CAK24085.1,Ferredoxin,,SynWH7803_1659,252,83
CDS,CT971583.1,1524012,1525214,+,CAK24086.1,Uncharacterized conserved membrane protein,,SynWH7803_1660,1203,400
CDS,CT971583.1,1525215,1526087,+,CAK24087.1,Uncharacterized conserved membrane protein,,SynWH7803_1661,873,290
CDS,CT971583.1,1526097,1527437,-,CAK24088.1,Hypothetical protein,,SynWH7803_1662,1341,446
CDS,CT971583.1,1527672,1528418,+,CAK24089.1,Conserved hypothetical protein,,SynWH7803_1663,747,248
CDS,CT971583.1,1528446,1529084,+,CAK24090.1,Conserved hypothetical protein,,SynWH7803_1664,639,212
CDS,CT971583.1,1529081,1530352,+,CAK24091.1,"Possible proline/betaine transporter, MFS superfamily",proP,SynWH7803_1665,1272,423
CDS,CT971583.1,1530509,1530796,+,CAK24092.1,Uncharacterized conserved membrane protein,,SynWH7803_1666,288,95
CDS,CT971583.1,1530905,1531075,-,CAK24093.1,Uncharacterized membrane protein,,SynWH7803_1667,171,56
CDS,CT971583.1,1531656,1531895,+,CAK24094.1,Conserved hypothetical protein,,SynWH7803_1668,240,79
CDS,CT971583.1,1531899,1532417,-,CAK24095.1,Conserved hypothetical protein,,SynWH7803_1669,519,172
CDS,CT971583.1,1532444,1532728,+,CAK24096.1,Uncharacterized membrane protein,,SynWH7803_1670,285,94
CDS,CT971583.1,1532748,1532945,+,CAK24097.1,Uncharacterized membrane protein,,SynWH7803_1671,198,65
CDS,CT971583.1,1532966,1533259,-,CAK24098.1,Uncharacterized membrane protein,,SynWH7803_1672,294,97
CDS,CT971583.1,1533240,1533449,-,CAK24099.1,Hypothetical protein,,SynWH7803_1673,210,69
CDS,CT971583.1,1533600,1533908,-,CAK24100.1,Uncharacterized membrane protein,,SynWH7803_1674,309,102
CDS,CT971583.1,1533973,1534254,+,CAK24101.1,Hypothetical protein,,SynWH7803_1675,282,93
CDS,CT971583.1,1534322,1534633,-,CAK24102.1,Conserved hypothetical protein,,SynWH7803_1676,312,103
CDS,CT971583.1,1534626,1534958,+,CAK24103.1,Uncharacterized membrane protein,,SynWH7803_1677,333,110
CDS,CT971583.1,1535653,1538034,+,CAK24104.1,Conserved hypothetical protein (contains a HExxH zinc-binding site),,SynWH7803_1678,2382,793
CDS,CT971583.1,1538110,1538427,+,CAK24105.1,Conserved hypothetical protein,,SynWH7803_1679,318,105
tRNA,CT971583.1,1538617,1538689,-,,tRNA-Ala,,RNA_32,73,
CDS,CT971583.1,1538765,1539388,-,CAK24106.1,SOS-response transcriptional repressor LexA,lexA,SynWH7803_1680,624,207
CDS,CT971583.1,1539442,1539870,-,CAK24107.1,Conserved hypothetical protein with a signal peptdie,,SynWH7803_1681,429,142
CDS,CT971583.1,1539879,1540136,-,CAK24108.1,Conserved hypothetical protein,,SynWH7803_1682,258,85
CDS,CT971583.1,1540133,1540354,-,CAK24109.1,Conserved hypothetical protein,,SynWH7803_1683,222,73
CDS,CT971583.1,1540399,1540740,+,CAK24110.1,Conserved hypothetical protein,,SynWH7803_1684,342,113
CDS,CT971583.1,1540802,1541053,+,CAK24111.1,Conserved hypothetical protein,,SynWH7803_1685,252,83
CDS,CT971583.1,1541067,1542059,+,CAK24112.1,Conserved hypothetical protein,,SynWH7803_1686,993,330
CDS,CT971583.1,1542513,1543256,-,CAK24113.1,Possible carboxylesterase,,SynWH7803_1687,744,247
CDS,CT971583.1,1543261,1544217,-,CAK24114.1,Ornithine carbamoyltransferase,argF,SynWH7803_1688,957,318
CDS,CT971583.1,1544270,1546147,-,CAK24115.1,Cell division protein FtsH,ftsH,SynWH7803_1689,1878,625
CDS,CT971583.1,1546298,1547044,+,CAK24116.1,Putative potassium channel protein,,SynWH7803_1690,747,248
CDS,CT971583.1,1547094,1547819,+,CAK24117.1,Putative potassium channel protein,,SynWH7803_1691,726,241
CDS,CT971583.1,1547794,1548912,-,CAK24118.1,Riboflavin biosynthesis protein ribD (Diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase),ribD,SynWH7803_1692,1119,372
CDS,CT971583.1,1548909,1549409,-,CAK24119.1,"Uncharacterized conserved secreted protein, specific to cyanobacteria",,SynWH7803_1693,501,166
CDS,CT971583.1,1549434,1549913,+,CAK24120.1,Conserved hypothetical protein,,SynWH7803_1694,480,159
CDS,CT971583.1,1549914,1552415,-,CAK24121.1,Conserved hypothetical protein,,SynWH7803_1695,2502,833
CDS,CT971583.1,1552503,1552781,-,CAK24122.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_1696,279,92
CDS,CT971583.1,1552768,1553133,-,CAK24123.1,Hypothetical protein,,SynWH7803_1697,366,121
CDS,CT971583.1,1553179,1553676,+,CAK24124.1,Uncharacterized secreted protein,,SynWH7803_1698,498,165
CDS,CT971583.1,1553673,1554602,+,CAK24125.1,Uncharacterized conserved secreted protein,,SynWH7803_1699,930,309
CDS,CT971583.1,1554607,1554939,-,CAK24126.1,Hypothetical protein,,SynWH7803_1700,333,110
CDS,CT971583.1,1554899,1555576,-,CAK24127.1,Hypothetical protein,,SynWH7803_1701,678,225
CDS,CT971583.1,1556247,1556783,+,CAK24128.1,Putative transcriptional regulator,,SynWH7803_1702,537,178
CDS,CT971583.1,1556784,1557827,-,CAK24129.1,Uncharacterized conserved secreted protein,,SynWH7803_1703,1044,347
CDS,CT971583.1,1558054,1558998,+,CAK24130.1,Conserved hypothetical protein,,SynWH7803_1704,945,314
CDS,CT971583.1,1559023,1560030,-,CAK24131.1,Conserved hypothetical protein,,SynWH7803_1705,1008,335
CDS,CT971583.1,1560222,1561340,-,CAK24132.1,Conserved hypothetical protein,,SynWH7803_1706,1119,372
CDS,CT971583.1,1561471,1562724,+,CAK24133.1,Precorrin-6Y methylase,cobL,SynWH7803_1707,1254,417
CDS,CT971583.1,1562937,1563389,-,CAK24134.1,Conserved hypothetical protein,,SynWH7803_1708,453,150
CDS,CT971583.1,1563389,1564084,-,CAK24135.1,Two-component sytem response regulator,,SynWH7803_1709,696,231
CDS,CT971583.1,1564081,1564998,-,CAK24136.1,Probable inorganic polyphosphate/ATP-NAD kinase,ppnK,SynWH7803_1710,918,305
CDS,CT971583.1,1565077,1566720,-,CAK24137.1,Predicted unusual protein kinase,,SynWH7803_1711,1644,547
CDS,CT971583.1,1566819,1567826,-,CAK24138.1,Phenylalanyl-tRNA synthetase alpha subunit,pheS,SynWH7803_1712,1008,335
CDS,CT971583.1,1567898,1568707,+,CAK24139.1,5'-nucleotidase SurE,surE,SynWH7803_1713,810,269
CDS,CT971583.1,1568692,1569252,-,CAK24140.1,Conserved hypothetical membrane protein,,SynWH7803_1714,561,186
CDS,CT971583.1,1569312,1570238,+,CAK24141.1,Riboflavin biosynthesis protein ribF (Riboflavin kinase / FMN adenylyltransferase),ribF,SynWH7803_1715,927,308
CDS,CT971583.1,1570375,1571436,+,CAK24142.1,Thiamine-phosphate pyrophosphorylase,thiE,SynWH7803_1716,1062,353
CDS,CT971583.1,1571451,1571657,+,CAK24143.1,Sulfur transfer protein involved in thiamine biosynthesis,thiS,SynWH7803_1717,207,68
CDS,CT971583.1,1571683,1572657,+,CAK24144.1,Predicted conserved membrane protein,,SynWH7803_1718,975,324
CDS,CT971583.1,1572754,1572921,+,CAK24145.1,Conserved hypothetical protein,,SynWH7803_1719,168,55
CDS,CT971583.1,1572999,1573169,+,CAK24146.1,Conserved hypothetical protein,,SynWH7803_1720,171,56
CDS,CT971583.1,1573166,1573831,-,CAK24147.1,Circadian phase modifier CpmA homolog,cpmA,SynWH7803_1721,666,221
CDS,CT971583.1,1573828,1574283,-,CAK24148.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_1722,456,151
CDS,CT971583.1,1574280,1574762,-,CAK24149.1,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",ispF,SynWH7803_1723,483,160
CDS,CT971583.1,1574763,1575491,-,CAK24150.1,tRNA-(guanine-N1)-methyltransferase,trmD,SynWH7803_1724,729,242
CDS,CT971583.1,1575498,1575959,-,CAK24151.1,Conserved hypothetical protein,,SynWH7803_1725,462,153
CDS,CT971583.1,1575984,1576922,-,CAK24152.1,GTP-binding protein era homolog,era,SynWH7803_1726,939,312
CDS,CT971583.1,1576995,1577516,+,CAK24153.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_1727,522,173
CDS,CT971583.1,1577902,1578636,-,CAK24154.1,Integral membrane protein,,SynWH7803_1728,735,244
CDS,CT971583.1,1578689,1579720,-,CAK24155.1,PhoH-like hosphate starvation-inducible protein,"phoH, psiH",SynWH7803_1729,1032,343
CDS,CT971583.1,1579729,1580145,-,CAK24156.1,30S ribosomal protein S16,rpsP,SynWH7803_1730,417,138
CDS,CT971583.1,1580221,1581792,-,CAK24157.1,Signal recognition particle protein,ffh,SynWH7803_1731,1572,523
CDS,CT971583.1,1581791,1583482,+,CAK24158.1,"Sulfate permease, MFS superfamily",,SynWH7803_1732,1692,563
CDS,CT971583.1,1583467,1585602,-,CAK24159.1,DnaJ domain containing protein,,SynWH7803_1733,2136,711
CDS,CT971583.1,1585649,1586743,+,CAK24160.1,Pyruvate dehydrogenase E1 component alpha subunit,pdhA,SynWH7803_1734,1095,364
CDS,CT971583.1,1586745,1587659,-,CAK24161.1,Histone deacetylase family protein,,SynWH7803_1735,915,304
CDS,CT971583.1,1587697,1588638,-,CAK24162.1,"Alternative RNA polymerase sigma factor, sigma-70 family",rpoD,SynWH7803_1736,942,313
CDS,CT971583.1,1588796,1590346,-,CAK24163.1,Predicted sugar kinase fused to a uncharacterized domain,,SynWH7803_1737,1551,516
CDS,CT971583.1,1590406,1591575,+,CAK24164.1,tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase,trmU,SynWH7803_1738,1170,389
CDS,CT971583.1,1591499,1593010,-,CAK24165.1,Apolipoprotein N-acyltransferase,lnt,SynWH7803_1739,1512,503
CDS,CT971583.1,1593064,1593393,+,CAK24166.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_1740,330,109
CDS,CT971583.1,1593429,1594034,+,CAK24167.1,FKBP-type peptidyl-prolyl cis-trans isomerase,fkpA,SynWH7803_1741,606,201
CDS,CT971583.1,1594105,1594704,+,CAK24168.1,Superoxide dismutase [Fe],sodB,SynWH7803_1742,600,199
CDS,CT971583.1,1594750,1595634,-,CAK24169.1,Indole-3-glycerol phosphate synthase,trpC,SynWH7803_1743,885,294
CDS,CT971583.1,1595657,1597105,-,CAK24170.1,Dihydrolipoamide dehydrogenase,lpdA,SynWH7803_1744,1449,482
CDS,CT971583.1,1597102,1597977,-,CAK24171.1,rRNA methylase,spoU,SynWH7803_1745,876,291
tRNA,CT971583.1,1598261,1598347,-,,tRNA-Leu,,RNA_33,87,
CDS,CT971583.1,1598495,1599793,+,CAK24172.1,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,SynWH7803_1746,1299,432
tRNA,CT971583.1,1599832,1599913,+,,tRNA-Leu,,RNA_34,82,
CDS,CT971583.1,1599995,1601215,+,CAK24173.1,Acetylornithine aminotransferase,argD,SynWH7803_1747,1221,406
CDS,CT971583.1,1601212,1602456,+,CAK24174.1,FolC bifunctional protein (Folylpolyglutamate synthase / Dihydrofolate synthase),folC,SynWH7803_1748,1245,414
CDS,CT971583.1,1602479,1603003,+,CAK24175.1,Secreted pentapeptide repeats protein,,SynWH7803_1749,525,174
CDS,CT971583.1,1602993,1604324,-,CAK24176.1,FAD/FMN-containing dehydrogenase,,SynWH7803_1750,1332,443
CDS,CT971583.1,1604352,1605581,-,CAK24177.1,Cytosine deaminase,codA,SynWH7803_1751,1230,409
CDS,CT971583.1,1605578,1606063,-,CAK24178.1,Uncharacterized conserved secreted protein,,SynWH7803_1752,486,161
